Date,Open,High,Low,Close,Adj Close,Volume,Daily Return
2015-09-18,257.959991,263.820007,257.5,260.619995,260.619995,3763100,-0.005532918538060594
2015-09-21,263.980011,271.570007,255.800003,264.200012,264.200012,6120200,0.013736540053268076
2015-09-22,259.029999,262.649994,255.869995,260.940002,260.940002,3664400,-0.01233917430707776
2015-09-23,261.950012,262.079987,257.579987,261.059998,261.059998,2600800,0.0004598605008059309
2015-09-24,259.529999,263.450012,256.209991,263.119995,263.119995,3448200,0.007890894873905596
2015-09-25,266.609985,266.910004,256.149994,256.910004,256.910004,3773400,-0.023601364844963668
2015-09-28,257.350006,259.790009,246.610001,248.429993,248.429993,4901100,-0.03300771035759287
2015-09-29,250.460007,254.729996,245.460007,246.649994,246.649994,3703200,-0.007164992352594046
2015-09-30,252.0,252.399994,242.339996,248.399994,248.399994,4929600,0.007095074164080506
2015-10-01,247.509995,248.5,237.130005,239.880005,239.880005,4573000,-0.03429947345328832
2015-10-02,235.600006,247.699997,234.929993,247.570007,247.570007,4424000,0.03205770318372303
2015-10-05,248.839996,249.839996,244.130005,246.149994,246.149994,3689900,-0.005735803852847221
2015-10-06,240.0,243.029999,235.580002,241.460007,241.460007,5225200,-0.019053370360837762
2015-10-07,236.630005,237.699997,229.119995,231.960007,231.960007,6814000,-0.03934398958250673
2015-10-08,230.080002,230.720001,221.309998,226.720001,226.720001,6133200,-0.022590126926492093
2015-10-09,220.929993,224.369995,218.360001,220.690002,220.690002,6158400,-0.02659667860534287
2015-10-12,222.990005,223.0,215.270004,215.580002,215.580002,3836300,-0.023154651111018554
2015-10-13,213.279999,222.520004,211.130005,219.25,219.25,5171500,0.01702383322178469
2015-10-14,220.669998,220.949997,215.429993,216.880005,216.880005,3104400,-0.01080955530216643
2015-10-15,216.429993,221.729996,213.699997,221.309998,221.309998,2844200,0.02042600930408489
2015-10-16,223.039993,230.479996,222.869995,227.009995,227.009995,4334500,0.025755713937514857
2015-10-19,226.5,231.149994,224.940002,228.100006,228.100006,2507900,0.004801599154257596
2015-10-20,227.720001,228.600006,202.0,213.029999,213.029999,14900000,-0.06606754319857411
2015-10-21,211.990005,214.809998,208.800003,210.089996,210.089996,4151500,-0.013800887263769823
2015-10-22,211.559998,215.75,209.399994,211.720001,211.720001,2825200,0.007758603603381431
2015-10-23,215.0,215.350006,207.690002,209.089996,209.089996,4235500,-0.012422090438210298
2015-10-26,211.380005,215.880005,210.0,215.259995,215.259995,3391400,0.029508819733297997
2015-10-27,214.839996,217.100006,207.509995,210.350006,210.350006,3519400,-0.022809574997899595
2015-10-28,211.309998,213.449997,208.300003,212.960007,212.960007,2728600,0.012407896009282604
2015-10-29,211.75,213.75,210.639999,211.630005,211.630005,1805000,-0.006245313468645652
2015-10-30,210.399994,211.630005,203.889999,206.929993,206.929993,4438900,-0.02220862774160981
2015-11-02,208.919998,215.800003,207.220001,213.789993,213.789993,3927900,0.033151308326773155
2015-11-03,213.850006,214.440002,207.75,208.350006,208.350006,8332500,-0.025445470686740745
2015-11-04,227.0,232.740005,225.199997,231.630005,231.630005,12726400,0.11173505317777632
2015-11-05,230.580002,234.580002,229.190002,231.770004,231.770004,4496800,0.0006044078788496332
2015-11-06,230.699997,233.360001,229.5,232.360001,232.360001,2445300,0.0025456141425446166
2015-11-09,232.990005,232.990005,224.309998,225.330002,225.330002,3850900,-0.030254772636190475
2015-11-10,223.479996,223.699997,216.080002,216.5,216.5,4617000,-0.039186978749505386
2015-11-11,217.770004,219.479996,213.630005,219.080002,219.080002,3347800,0.011916868360277277
2015-11-12,217.850006,219.0,212.660004,212.940002,212.940002,2915900,-0.0280262915097107
2015-11-13,212.949997,212.990005,206.520004,207.190002,207.190002,3430300,-0.027002911364676363
2015-11-16,206.089996,214.979996,205.800003,214.309998,214.309998,2925400,0.03436457324808573
2015-11-17,215.199997,216.0,211.399994,214.0,214.0,2148700,-0.0014464934109140737
2015-11-18,214.5,221.380005,212.520004,221.070007,221.070007,2811900,0.033037415887850585
2015-11-19,220.539993,226.190002,220.300003,221.800003,221.800003,2504400,0.0033021033016025214
2015-11-20,223.490005,225.0,213.580002,220.009995,220.009995,4400700,-0.008070369593277227
2015-11-23,217.350006,219.179993,214.679993,217.75,217.75,2526200,-0.010272237859011879
2015-11-24,215.369995,221.0,215.0,218.25,218.25,2480300,0.0022962112514350874
2015-11-25,221.339996,230.830002,220.380005,229.639999,229.639999,3990800,0.052187853379152216
2015-11-27,231.059998,232.25,227.009995,231.610001,231.610001,1949400,0.0085786535820358
2015-11-30,231.789993,234.279999,229.080002,230.259995,230.259995,2659800,-0.005828789750750074
2015-12-01,231.059998,238.0,231.050003,237.190002,237.190002,3734000,0.03009644380475196
2015-12-02,237.0,238.600006,231.229996,231.990005,231.990005,2981500,-0.021923339753587068
2015-12-03,235.479996,237.449997,230.0,232.710007,232.710007,2939600,0.0031035906051211093
2015-12-04,232.460007,233.270004,227.660004,230.380005,230.380005,2573600,-0.010012470155612907
2015-12-07,227.699997,235.630005,226.149994,231.130005,231.130005,3144200,0.003255490857377197
2015-12-08,227.520004,228.800003,224.199997,226.720001,226.720001,2687600,-0.019080188225669814
2015-12-09,226.699997,227.5,220.720001,224.520004,224.520004,3057800,-0.009703585878159893
2015-12-10,224.710007,228.490005,223.639999,227.070007,227.070007,2071700,0.011357575960135868
2015-12-11,225.240005,225.75,216.639999,217.020004,217.020004,3268700,-0.04425949130304996
2015-12-14,217.509995,220.919998,214.869995,218.580002,218.580002,2827100,0.007188268229872508
2015-12-15,221.820007,222.220001,218.0,221.089996,221.089996,2244400,0.01148318225379108
2015-12-16,222.100006,234.880005,220.729996,234.509995,234.509995,5104300,0.060699259318816035
2015-12-17,233.940002,237.759995,229.809998,233.389999,233.389999,3298600,-0.004775898784186161
2015-12-18,232.889999,235.899994,229.289993,230.460007,230.460007,3014200,-0.012554059782141747
2015-12-21,231.690002,235.830002,231.080002,232.559998,232.559998,1953200,0.009112171032781502
2015-12-22,234.990005,236.550003,229.630005,229.949997,229.949997,1961500,-0.011222914613200241
2015-12-23,232.179993,233.449997,228.130005,229.699997,229.699997,1555000,-0.0010871928821986065
2015-12-24,230.559998,231.880005,228.279999,230.570007,230.570007,708000,0.003787592561440123
2015-12-28,231.490005,231.979996,225.539993,228.949997,228.949997,1901300,-0.007026108994306446
2015-12-29,230.059998,237.720001,229.550003,237.190002,237.190002,2406300,0.035990413225469364
2015-12-30,236.600006,243.630005,235.669998,238.089996,238.089996,3697900,0.0037944010810371243
2015-12-31,238.509995,243.449997,238.369995,240.009995,240.009995,2715000,0.008064173347291703
2016-01-04,230.720001,231.380005,219.0,223.410004,223.410004,6827100,-0.0691637487847121
2016-01-05,226.360001,226.889999,220.0,223.429993,223.429993,3186800,8.947226911115713e-05
2016-01-06,220.0,220.050003,215.979996,219.039993,219.039993,3779100,-0.019648212583527114
2016-01-07,214.190002,218.440002,213.669998,215.649994,215.649994,3554300,-0.015476621203142638
2016-01-08,217.860001,220.440002,210.770004,211.0,211.0,3628100,-0.02156269014317702
2016-01-11,214.009995,214.449997,203.0,207.850006,207.850006,4091400,-0.014928881516587666
2016-01-12,211.600006,213.740005,205.309998,209.970001,209.970001,3091900,0.01019963886842512
2016-01-13,212.009995,212.649994,200.0,200.309998,200.309998,4126400,-0.046006586436126096
2016-01-14,202.210007,210.0,193.380005,206.179993,206.179993,6490700,0.029304553235530495
2016-01-15,198.970001,205.070007,197.25,204.990005,204.990005,5578600,-0.005771597829087094
2016-01-19,208.710007,210.470001,200.779999,204.720001,204.720001,4038700,-0.0013171569023572305
2016-01-20,199.399994,201.279999,191.25,198.699997,198.699997,5838600,-0.029406037371013882
2016-01-21,201.550003,203.229996,195.020004,199.970001,199.970001,3166200,0.006391565270129407
2016-01-22,204.800003,205.5,199.029999,202.550003,202.550003,3124100,0.012901945227274503
2016-01-25,200.059998,203.570007,195.880005,196.380005,196.380005,2698700,-0.030461604090916694
2016-01-26,196.699997,197.820007,188.880005,193.559998,193.559998,4964200,-0.014359949731134858
2016-01-27,192.380005,193.259995,185.770004,188.070007,188.070007,3617200,-0.028363251997967076
2016-01-28,190.789993,191.279999,182.410004,189.699997,189.699997,4592800,0.00866693220253878
2016-01-29,189.949997,193.740005,188.080002,191.199997,191.199997,2852300,0.007907222054410523
2016-02-01,188.759995,199.520004,182.75,196.940002,196.940002,5297600,0.030020947123759578
2016-02-02,192.419998,193.119995,180.229996,182.779999,182.779999,5773600,-0.07190008559053429
2016-02-03,183.589996,183.940002,170.179993,173.479996,173.479996,7931400,-0.05088085704607104
2016-02-04,170.699997,175.979996,166.990005,175.330002,175.330002,4385400,0.010664088325203824
2016-02-05,171.300003,173.0,157.740005,162.600006,162.600006,9437600,-0.0726059194364237
2016-02-08,157.100006,157.149994,146.0,147.990005,147.990005,9313000,-0.08985240135846007
2016-02-09,142.320007,159.789993,141.050003,148.25,148.25,8651600,0.001756841619135141
2016-02-10,150.5,154.970001,141.740005,143.669998,143.669998,10406500,-0.030893774030354204
2016-02-11,152.0,163.259995,147.0,150.470001,150.470001,14252400,0.047330709923167236
2016-02-12,155.0,157.009995,143.699997,151.039993,151.039993,7235800,0.0037880773324379113
2016-02-16,158.699997,162.949997,154.110001,155.169998,155.169998,5593800,0.027343784371070434
2016-02-17,159.0,169.339996,156.679993,168.679993,168.679993,5825200,0.08706576770078978
2016-02-18,172.419998,172.949997,164.770004,166.770004,166.770004,3887600,-0.011323150813742355
2016-02-19,163.660004,167.490005,162.5,166.580002,166.580002,2959400,-0.0011393056031826498
2016-02-22,170.119995,178.910004,169.850006,177.740005,177.740005,5060100,0.0669948545204122
2016-02-23,176.160004,181.729996,173.679993,177.210007,177.210007,5984400,-0.002981872314001599
2016-02-24,172.75,179.5,167.839996,179.0,179.0,5395600,0.010100970200853432
2016-02-25,178.649994,188.520004,175.199997,187.429993,187.429993,5750700,0.04709493296089384
2016-02-26,188.699997,192.0,185.0,190.339996,190.339996,6065100,0.015525812883106838
2016-02-29,192.399994,196.350006,189.220001,191.929993,191.929993,4499000,0.00835345714728275
2016-03-01,194.25,195.949997,182.699997,186.350006,186.350006,6712200,-0.02907303289486385
2016-03-02,183.729996,188.520004,181.5,188.339996,188.339996,4862400,0.010678776152011515
2016-03-03,188.279999,197.419998,184.220001,195.740005,195.740005,4829000,0.03929069319933509
2016-03-04,198.0,204.029999,197.5,201.039993,201.039993,6489100,0.027076672446187056
2016-03-07,197.679993,209.699997,197.399994,205.289993,205.289993,5329400,0.021140072363611706
2016-03-08,203.5,207.5,202.199997,202.600006,202.600006,4178700,-0.01310335180341693
2016-03-09,204.520004,209.369995,202.789993,208.720001,208.720001,3208600,0.03020727946079127
2016-03-10,210.0,213.289993,200.669998,205.179993,205.179993,5192500,-0.01696055952011999
2016-03-11,207.929993,209.419998,205.330002,207.5,207.5,3343100,0.011307179448046822
2016-03-14,212.649994,216.720001,210.639999,215.149994,215.149994,4065700,0.036867440963855413
2016-03-15,214.270004,218.970001,211.5,218.339996,218.339996,3180500,0.014826874687247305
2016-03-16,218.0,222.580002,217.020004,221.929993,221.929993,3516700,0.01644223259947286
2016-03-17,221.470001,228.5,220.0,226.380005,226.380005,3782900,0.020051422251881057
2016-03-18,229.100006,234.479996,228.059998,232.740005,232.740005,4711800,0.028094354004453592
2016-03-21,235.339996,239.880005,235.0,238.320007,238.320007,5307800,0.02397525943165646
2016-03-22,237.210007,238.990005,232.559998,234.240005,234.240005,4316000,-0.017119846761333823
2016-03-23,232.369995,234.729996,222.029999,222.580002,222.580002,4948800,-0.04977801720931485
2016-03-24,215.779999,228.889999,215.0,227.75,227.75,4960900,0.02322759436402544
2016-03-28,231.610001,234.809998,225.0,230.259995,230.259995,3925700,0.011020834248079092
2016-03-29,229.889999,232.380005,225.330002,230.130005,230.130005,4014300,-0.0005645357544631358
2016-03-30,235.089996,235.5,226.5,226.889999,226.889999,4033000,-0.014079024593077416
2016-03-31,229.339996,237.419998,225.009995,229.770004,229.770004,8012900,0.01269339773764111
2016-04-01,244.830002,247.899994,233.25,237.589996,237.589996,15997500,0.03403399862411982
2016-04-04,249.119995,252.119995,243.639999,246.990005,246.990005,13475300,0.039563993258369345
2016-04-05,240.5,256.559998,240.0,255.470001,255.470001,9948700,0.034333356930779546
2016-04-06,253.970001,267.73999,253.449997,265.420013,265.420013,11705500,0.038947868481826076
2016-04-07,266.450012,269.339996,254.509995,257.200012,257.200012,8856200,-0.030969785989724774
2016-04-08,260.5,260.820007,248.020004,250.070007,250.070007,7363900,-0.027721635565087
2016-04-11,251.0,258.98999,245.300003,249.919998,249.919998,9161700,-0.0005998680201581008
2016-04-12,249.5,251.800003,243.630005,247.820007,247.820007,5763200,-0.008402652916154385
2016-04-13,248.509995,255.5,247.330002,254.529999,254.529999,4925600,0.0270760705773041
2016-04-14,253.0,256.839996,251.050003,251.860001,251.860001,4132200,-0.01048991478603667
2016-04-15,251.309998,254.600006,249.119995,254.509995,254.509995,3752400,0.010521694550457816
2016-04-18,252.229996,258.309998,251.660004,253.880005,253.880005,4271400,-0.002475305537607664
2016-04-19,253.119995,254.369995,241.25,247.369995,247.369995,6357500,-0.025642074491057376
2016-04-20,246.259995,253.660004,241.5,249.970001,249.970001,5194100,0.010510595676731072
2016-04-21,248.990005,250.899994,246.910004,248.289993,248.289993,2783100,-0.006720838473733393
2016-04-22,248.889999,254.0,245.710007,253.75,253.75,3786300,0.02199044324754551
2016-04-25,253.009995,257.380005,250.759995,251.820007,251.820007,3670300,-0.007605883743842301
2016-04-26,252.050003,255.729996,249.389999,253.740005,253.740005,3223800,0.007624485531842584
2016-04-27,252.75,255.0,249.399994,251.470001,251.470001,3205800,-0.008946180954004457
2016-04-28,249.850006,253.429993,247.440002,247.710007,247.710007,2519000,-0.014952057840092015
2016-04-29,248.139999,248.429993,237.809998,240.759995,240.759995,5413800,-0.0280570497904834
2016-05-02,241.5,243.190002,234.820007,241.800003,241.800003,3843900,0.004319687745466094
2016-05-03,237.360001,238.910004,231.619995,232.320007,232.320007,4302200,-0.039205938305964416
2016-05-04,230.289993,234.460007,220.399994,222.559998,222.559998,8700500,-0.042011056757586984
2016-05-05,228.460007,228.639999,209.789993,211.529999,211.529999,11254800,-0.04955966525484967
2016-05-06,210.869995,216.369995,208.110001,214.929993,214.929993,5685200,0.01607334191875065
2016-05-09,215.720001,216.149994,206.800003,208.919998,208.919998,4776400,-0.027962570119285268
2016-05-10,207.550003,209.470001,205.0,208.690002,208.690002,4070600,-0.0011008807304315749
2016-05-11,207.589996,215.479996,206.050003,208.960007,208.960007,5161900,0.0012938089865943692
2016-05-12,211.440002,211.669998,203.660004,207.279999,207.279999,3650500,-0.008039854248282019
2016-05-13,207.779999,211.199997,206.699997,207.610001,207.610001,2822800,0.001592059058240336
2016-05-16,208.149994,213.149994,207.919998,208.289993,208.289993,2949400,0.003275333542337444
2016-05-17,209.050003,209.820007,204.020004,204.660004,204.660004,2843600,-0.017427572720692508
2016-05-18,209.149994,215.309998,207.75,211.169998,211.169998,5617500,0.03180882376998295
2016-05-19,213.619995,216.789993,207.300003,215.210007,215.210007,6866300,0.019131548223057626
2016-05-20,216.990005,220.550003,216.350006,220.279999,220.279999,9007100,0.023558346894157367
2016-05-23,219.869995,222.600006,215.860001,216.220001,216.220001,5102500,-0.018431078710872906
2016-05-24,216.600006,218.740005,215.179993,217.910004,217.910004,3013800,0.00781612705662682
2016-05-25,217.910004,221.360001,216.509995,219.580002,219.580002,3126800,0.007663705058717829
2016-05-26,220.5,225.259995,219.050003,225.119995,225.119995,4072400,0.02522995240705006
2016-05-27,224.990005,225.929993,220.75,223.039993,223.039993,3650300,-0.009239525791567171
2016-05-31,223.039993,224.75,221.5,223.229996,223.229996,2789000,0.0008518786135363055
2016-06-01,221.479996,222.399994,216.889999,219.559998,219.559998,2982700,-0.016440433928064047
2016-06-02,219.589996,219.910004,217.110001,218.960007,218.960007,2032800,-0.0027326972374995817
2016-06-03,220.0,221.940002,218.009995,218.990005,218.990005,2229000,0.00013700218780132722
2016-06-06,218.0,220.899994,215.449997,220.679993,220.679993,2249500,0.007717192389670835
2016-06-07,222.240005,234.440002,221.520004,232.339996,232.339996,6213600,0.05283670187537126
2016-06-08,233.800003,240.850006,232.610001,235.520004,235.520004,5972000,0.013686872922215265
2016-06-09,234.979996,235.330002,227.059998,229.360001,229.360001,4492100,-0.026154903597912615
2016-06-10,227.389999,227.970001,218.419998,218.789993,218.789993,6026600,-0.04608479226506457
2016-06-13,219.5,225.770004,217.660004,217.869995,217.869995,4193000,-0.0042049363747638235
2016-06-14,218.880005,222.199997,212.529999,214.960007,214.960007,3580200,-0.013356534019289823
2016-06-15,216.949997,221.899994,215.130005,217.699997,217.699997,2908500,0.012746510563706792
2016-06-16,217.419998,218.039993,213.5,217.929993,217.929993,2440300,0.001056481410975918
2016-06-17,217.809998,219.990005,214.5,215.470001,215.470001,3112600,-0.01128799191949681
2016-06-20,219.5,223.75,218.229996,219.699997,219.699997,3555500,0.019631484570327817
2016-06-21,220.679993,222.570007,218.809998,219.610001,219.610001,4529000,-0.0004096313210235625
2016-06-22,199.470001,205.949997,195.75,196.660004,196.660004,23742400,-0.10450342377622424
2016-06-23,195.690002,197.550003,192.130005,196.399994,196.399994,10130700,-0.001322129536822314
2016-06-24,190.050003,195.119995,189.729996,193.149994,193.149994,7026500,-0.016547862012663783
2016-06-27,190.860001,198.809998,187.869995,198.550003,198.550003,7205400,0.027957593413127535
2016-06-28,201.889999,204.050003,199.410004,201.789993,201.789993,6212400,0.01631825711934143
2016-06-29,205.130005,211.779999,203.0,210.190002,210.190002,5994900,0.04162748050642917
2016-06-30,212.970001,213.5,209.020004,212.279999,212.279999,4843100,0.009943370189415601
2016-07-01,206.139999,218.240005,206.0,216.5,216.5,5400000,0.019879409364421452
2016-07-05,209.729996,214.539993,208.0,213.979996,213.979996,5175300,-0.011639741339491971
2016-07-06,210.0,215.229996,209.0,214.440002,214.440002,4919900,0.0021497617001544622
2016-07-07,213.100006,218.119995,213.009995,215.940002,215.940002,3612000,0.006994963560949863
2016-07-08,217.800003,219.809998,214.5,216.779999,216.779999,4074800,0.0038899555071783
2016-07-11,219.960007,226.779999,219.509995,224.779999,224.779999,5429800,0.036903773581067334
2016-07-12,224.100006,227.5,223.220001,224.649994,224.649994,4571300,-0.0005783655155190415
2016-07-13,225.5,225.589996,220.289993,222.529999,222.529999,3567100,-0.009436879842516177
2016-07-14,223.119995,224.940002,221.050003,221.529999,221.529999,2675800,-0.004493776140267691
2016-07-15,222.520004,222.75,219.639999,220.399994,220.399994,2234200,-0.005100911863408664
2016-07-18,219.639999,227.089996,218.300003,226.25,226.25,3412100,0.026542677673575543
2016-07-19,225.0,229.100006,224.75,225.259995,225.259995,3115100,-0.004375712707182289
2016-07-20,226.470001,229.800003,225.0,228.360001,228.360001,2568500,0.013761902107828794
2016-07-21,226.0,227.850006,219.100006,220.5,220.5,4428700,-0.03441934211587261
2016-07-22,221.990005,224.5,218.880005,222.270004,222.270004,2579700,0.008027229024943239
2016-07-25,222.270004,231.389999,221.369995,230.009995,230.009995,4490700,0.03482247204170652
2016-07-26,227.690002,230.0,225.300003,229.509995,229.509995,3430000,-0.0021738185768840346
2016-07-27,229.339996,233.360001,226.919998,228.490005,228.490005,2889000,-0.004444207320905558
2016-07-28,227.949997,230.759995,226.600006,230.610001,230.610001,2419100,0.009278287687026099
2016-07-29,230.699997,235.279999,230.240005,234.789993,234.789993,3070800,0.01812580539384334
2016-08-01,235.5,236.630005,229.380005,230.009995,230.009995,4016300,-0.020358610428511725
2016-08-02,229.369995,229.869995,221.399994,227.199997,227.199997,3934400,-0.012216851706813858
2016-08-03,227.369995,229.699997,224.210007,225.789993,225.789993,3887800,-0.006206003603072219
2016-08-04,225.690002,230.860001,222.050003,230.610001,230.610001,4147000,0.021347305679751738
2016-08-05,230.0,232.0,227.399994,230.029999,230.029999,3205200,-0.0025150773925022296
2016-08-08,228.0,229.600006,226.089996,226.160004,226.160004,2263600,-0.016823870872598734
2016-08-09,226.820007,231.539993,226.649994,229.080002,229.080002,2207800,0.01291120422866654
2016-08-10,228.240005,229.869995,224.619995,225.649994,225.649994,2338300,-0.014972970010712738
2016-08-11,226.169998,227.570007,223.410004,224.910004,224.910004,1880900,-0.0032793707940449446
2016-08-12,225.410004,226.649994,224.039993,225.610001,225.610001,1813500,0.0031123426595112136
2016-08-15,226.020004,229.5,224.929993,225.589996,225.589996,2034300,-8.867071455753717e-05
2016-08-16,225.490005,227.190002,223.410004,223.610001,223.610001,2267100,-0.008776962786949172
2016-08-17,224.330002,224.830002,222.800003,223.240005,223.240005,1787100,-0.0016546487113517916
2016-08-18,223.820007,225.660004,222.289993,223.509995,223.509995,1714500,0.0012094158482034434
2016-08-19,223.539993,225.169998,222.529999,225.0,225.0,1659500,0.006666390914643383
2016-08-22,224.169998,225.110001,222.679993,222.929993,222.929993,2065500,-0.009200031111111118
2016-08-23,224.320007,228.490005,222.800003,224.839996,224.839996,4784400,0.008567725563962236
2016-08-24,227.050003,227.149994,222.220001,222.619995,222.619995,2570700,-0.009873692579144278
2016-08-25,223.110001,223.800003,220.770004,220.960007,220.960007,1762500,-0.007456598855821506
2016-08-26,222.139999,222.860001,218.820007,219.990005,219.990005,2239000,-0.004389943742172275
2016-08-29,220.149994,220.399994,215.0,215.199997,215.199997,3266300,-0.02177375285754457
2016-08-30,216.110001,216.110001,210.520004,211.339996,211.339996,3168900,-0.017936807870866156
2016-08-31,210.429993,212.600006,208.649994,212.009995,212.009995,3276500,0.0031702423236537047
2016-09-01,209.009995,211.100006,200.5,200.770004,200.770004,7943100,-0.05301632595199113
2016-09-02,202.330002,203.199997,196.199997,197.779999,197.779999,5977400,-0.014892687853908626
2016-09-06,199.020004,203.25,199.0,202.830002,202.830002,4390600,0.025533436270267273
2016-09-07,205.5,206.5,200.710007,201.710007,201.710007,3640900,-0.0055218408961018595
2016-09-08,199.550003,199.889999,196.360001,197.360001,197.360001,3377900,-0.02156564299757313
2016-09-09,199.089996,199.919998,193.699997,194.470001,194.470001,3757000,-0.014643291372905987
2016-09-12,195.0,201.369995,194.100006,198.300003,198.300003,3715200,0.019694564613078835
2016-09-13,197.059998,198.490005,193.449997,196.050003,196.050003,3589400,-0.011346444608979711
2016-09-14,195.75,197.919998,194.860001,196.410004,196.410004,2254500,0.001836271331248085
2016-09-15,196.490005,202.520004,196.399994,200.419998,200.419998,3077200,0.020416444775389397
2016-09-16,200.419998,205.699997,199.0,205.399994,205.399994,3107800,0.024847799868753517
2016-09-19,207.0,209.429993,205.0,206.339996,206.339996,2299500,0.004576446092788178
2016-09-20,206.850006,207.75,203.910004,204.639999,204.639999,2410500,-0.00823881473759469
2016-09-21,206.369995,207.0,201.559998,205.220001,205.220001,2633500,0.002834255291410681
2016-09-22,206.399994,207.279999,203.0,206.429993,206.429993,2382900,0.005896072478822401
2016-09-23,205.990005,210.179993,205.669998,207.449997,207.449997,2905200,0.004941161820414264
2016-09-26,206.5,211.0,206.5,208.990005,208.990005,2394400,0.007423514207136828
2016-09-27,209.649994,209.979996,204.610001,205.809998,205.809998,3373200,-0.015216072175317619
2016-09-28,207.509995,208.25,205.259995,206.270004,206.270004,2088400,0.0022351003569807126
2016-09-29,205.600006,207.330002,200.580002,200.699997,200.699997,2727000,-0.027003475502914154
2016-09-30,202.210007,204.979996,199.550003,204.029999,204.029999,2586300,0.01659193846425433
2016-10-03,212.300003,215.669998,208.25,213.699997,213.699997,5999900,0.04739498136252007
2016-10-04,213.100006,213.320007,208.820007,211.410004,211.410004,3541500,-0.010715924343227767
2016-10-05,212.240005,213.149994,208.119995,208.460007,208.460007,1877500,-0.013953913931149642
2016-10-06,202.460007,204.210007,200.210007,201.0,201.0,4703400,-0.0357862743427807
2016-10-07,201.0,201.320007,195.800003,196.610001,196.610001,3493000,-0.021840791044776098
2016-10-10,201.350006,204.139999,199.660004,200.949997,200.949997,3316300,0.022074136503361208
2016-10-11,201.850006,202.199997,198.309998,200.100006,200.100006,2328400,-0.004229863213185303
2016-10-12,200.949997,203.880005,200.419998,201.509995,201.509995,1970700,0.007046421577818318
2016-10-13,200.5,200.899994,197.050003,200.240005,200.240005,2494600,-0.006302367284560795
2016-10-14,200.660004,201.429993,196.300003,196.509995,196.509995,4269900,-0.018627696298749052
2016-10-17,197.050003,198.389999,192.0,193.960007,193.960007,4554100,-0.012976378122649734
2016-10-18,195.990005,199.470001,193.259995,199.100006,199.100006,5680500,0.026500303230036604
2016-10-19,199.740005,206.660004,198.059998,203.559998,203.559998,6991200,0.022400762760398818
2016-10-20,202.119995,203.0,197.050003,199.100006,199.100006,5072900,-0.021909962879838485
2016-10-21,198.600006,201.570007,197.410004,200.089996,200.089996,2943400,0.004972325314746673
2016-10-24,201.0,203.949997,200.25,202.759995,202.759995,2751600,0.013343990471167633
2016-10-25,202.899994,204.690002,201.199997,202.339996,202.339996,2445000,-0.002071409599314622
2016-10-26,201.0,203.190002,200.100006,202.240005,202.240005,5632800,-0.0004941731836349827
2016-10-27,211.339996,213.699997,201.649994,204.009995,204.009995,13093700,0.00875192818552395
2016-10-28,204.0,205.320007,199.830002,199.970001,199.970001,4280100,-0.019802921910762272
2016-10-31,202.490005,202.490005,195.809998,197.729996,197.729996,4692300,-0.011201705199771372
2016-11-01,198.039993,198.5,188.110001,190.789993,190.789993,7060000,-0.035098382341544165
2016-11-02,190.050003,192.699997,187.509995,188.020004,188.020004,4253400,-0.014518523516063087
2016-11-03,189.0,191.470001,187.039993,187.419998,187.419998,2653000,-0.003191181721281189
2016-11-04,189.0,193.460007,185.960007,190.559998,190.559998,5146000,0.016753815139833872
2016-11-07,193.589996,194.289993,190.050003,193.210007,193.210007,3870100,0.013906428567447726
2016-11-08,193.789993,197.490005,191.259995,194.940002,194.940002,3267600,0.008953961685845835
2016-11-09,186.880005,192.0,183.949997,190.059998,190.059998,8173100,-0.02503336385520294
2016-11-10,191.050003,191.610001,180.419998,185.350006,185.350006,6750300,-0.024781606069468665
2016-11-11,184.240005,188.880005,183.0,188.559998,188.559998,3988500,0.01731854273584421
2016-11-14,188.0,188.25,178.190002,181.449997,181.449997,6552200,-0.03770683642031014
2016-11-15,182.779999,186.429993,182.050003,183.770004,183.770004,3902000,0.012785930219662678
2016-11-16,182.649994,184.729996,181.210007,183.929993,183.929993,3434400,0.0008705936579289641
2016-11-17,183.490005,189.490005,182.110001,188.660004,188.660004,4887100,0.025716365900149807
2016-11-18,190.649994,193.0,185.0,185.020004,185.020004,5210300,-0.019293967575660487
2016-11-21,185.039993,188.889999,184.410004,184.520004,184.520004,4361000,-0.0027024104917866554
2016-11-22,185.839996,191.470001,183.710007,191.169998,191.169998,5603400,0.0360394204196961
2016-11-23,190.610001,195.639999,189.0,193.139999,193.139999,4891900,0.010304969506773842
2016-11-25,193.639999,197.240005,193.639999,196.649994,196.649994,2366100,0.018173319965689716
2016-11-28,195.479996,199.350006,194.550003,196.119995,196.119995,4529200,-0.002695138653296847
2016-11-29,195.559998,196.729996,189.5,189.570007,189.570007,4439300,-0.033397859305472566
2016-11-30,191.0,191.889999,187.5,189.399994,189.399994,3547100,-0.0008968349091215133
2016-12-01,188.25,188.529999,181.0,181.880005,181.880005,5126400,-0.039704272641106764
2016-12-02,182.880005,184.880005,180.0,181.470001,181.470001,4042300,-0.0022542554911411106
2016-12-05,182.509995,188.889999,182.509995,186.800003,186.800003,4072200,0.0293712567952209
2016-12-06,185.520004,186.580002,182.679993,185.850006,185.850006,3391600,-0.005085636963292783
2016-12-07,186.149994,193.399994,185.0,193.149994,193.149994,5461900,0.0392789225952459
2016-12-08,192.050003,192.5,189.539993,192.289993,192.289993,3194100,-0.004452503374139272
